gene,AT1R-APEX2(AngII),AT1R-APEX2(TRV027),β2AR-APEX2(BI167107),Endosomal-APEX2,DOR-APEX2,CCDC68,CCDC120
Q9BRJ7,0,0,0,0,0,0,1
Q9BRK4,0,0,1,0,0,0,1
Q9BRK5,0,0,1,0,0,0,1
Q9BRN9,0,0,1,0,0,0,0
Q9BRP1,0,0,1,0,0,1,0
Q9BRP8,0,0,1,0,0,0,1
Q9BRQ6,0,0,0,0,0,0,1
Q9BRR6,0,0,1,0,0,0,1
Q9BRR8,0,0,1,0,0,0,0
Q9BRS2,0,0,1,0,0,0,1
Q9BRT3,0,0,1,0,0,0,0
Q9BRT6,0,1,0,0,0,0,1
Q9BRU9,0,0,0,0,0,0,1
Q9BRX2,0,0,1,1,1,1,0
Q9BRZ2,0,0,0,0,0,0,1
Q9BS26,0,0,1,0,1,1,0
Q9BS40,0,0,0,0,0,0,1
Q9BSC4,0,1,0,0,0,1,1
Q9BSD7,0,0,0,0,0,1,1
Q9BSF0,0,0,1,0,0,0,0
Q9BSF4,0,0,0,0,0,1,0
Q9BSG0,0,0,1,0,0,0,1
Q9BSH4,0,0,0,0,0,1,0
Q9BSH5,0,0,0,0,0,1,0
Q9BSJ2,0,0,0,0,0,1,1
Q9BSJ6,0,0,0,0,0,0,1
Q9BSJ8,0,0,0,1,1,1,1
Q9BSJ8-2,0,1,1,0,0,0,0
Q9BSK2,0,0,0,0,0,1,0
Q9BSQ5-2,0,0,1,0,0,0,0
Q9BSR8,0,0,0,0,0,0,1
Q9BST9,0,1,0,1,1,1,0
Q9BT09,0,0,1,1,1,0,0
Q9BT22,0,0,1,0,0,0,1
Q9BT25,0,1,0,0,0,0,0
Q9BT40,0,0,0,0,0,0,1
Q9BT67,0,1,1,0,0,0,0
Q9BT78,0,0,0,0,0,1,1
Q9BTC0,1,1,0,1,1,0,1
Q9BTC8,0,0,0,0,0,0,1
Q9BTD8,0,1,0,0,0,0,1
Q9BTE3,0,0,1,1,1,1,1
Q9BTE6,1,0,0,0,0,1,0
Q9BTE6-3,0,1,0,0,0,0,0
Q9BTE7,0,1,0,0,0,1,0
Q9BTK6,0,0,1,0,0,1,0
Q9BTN0,0,0,1,0,0,0,0
Q9BTP6,0,0,0,0,0,0,1
Q9BTT0,0,0,0,0,0,0,1
Q9BTT6,0,0,1,1,1,0,0
Q9BTU6,0,1,1,0,0,0,1
Q9BTV4,0,0,1,0,1,0,1
Q9BTV5,0,0,0,0,0,1,0
Q9BTW9,0,0,0,1,1,1,0
Q9BTX1,0,0,1,0,0,0,0
Q9BTY2,0,0,1,0,1,0,1
Q9BTY7,0,0,0,0,0,1,0
Q9BU23,0,1,1,1,1,0,0
Q9BU76,0,1,1,1,1,0,1
Q9BU89,0,0,1,0,0,1,0
Q9BUF5,0,0,0,1,1,1,1
Q9BUI4,0,0,0,0,0,0,1
Q9BUJ0,0,0,1,0,0,0,0
Q9BUJ2,1,1,1,0,0,0,1
Q9BUK6,0,0,0,0,0,1,0
Q9BUL8,0,0,1,0,0,0,1
Q9BUL9,0,0,0,0,0,0,1
Q9BUN8,0,0,1,0,0,0,1
Q9BUP0,0,0,1,0,0,0,1
Q9BUP3-3,0,0,1,0,0,0,0
Q9BUQ8,1,1,0,0,0,0,1
Q9BUR4,0,0,0,0,0,0,1
Q9BUT9,0,0,0,0,0,0,1
Q9BUZ4,0,0,1,0,0,0,1
Q9BV20,0,0,0,0,0,1,1
Q9BV38,0,0,1,0,0,1,1
Q9BV40,0,0,0,1,1,0,0
Q9BV44,1,1,1,1,1,1,1
Q9BV57,0,1,1,0,0,0,0
Q9BV68,0,0,0,0,0,1,0
Q9BV81,0,0,1,0,0,0,0
Q9BV86,0,0,1,0,0,1,1
Q9BV94,0,0,1,0,0,0,0
Q9BVA0,0,0,1,0,0,0,0
Q9BVA1,0,0,1,1,1,1,1
Q9BVA6,0,0,1,0,0,0,0
Q9BVC4,0,0,1,0,0,0,0
Q9BVC5,0,0,0,0,0,0,1
Q9BVC6,0,0,1,0,1,0,1
Q9BVG4,0,0,1,0,0,0,0
Q9BVG8,0,0,0,0,0,0,1
Q9BVG9,0,0,1,0,0,0,0
Q9BVI4,0,0,0,0,0,0,1
Q9BVJ6,0,1,0,0,0,0,1
Q9BVK2,0,0,1,0,0,0,0
Q9BVK6,0,1,1,1,1,0,1
Q9BVL2,0,1,0,0,0,1,0
Q9BVL4,0,0,0,0,0,1,0
Q9BVM2,0,0,0,0,0,1,0
Q9BVN2,0,0,0,0,0,1,0
Q9BVP2,1,1,1,1,1,1,1
Q9BVQ7,0,0,0,0,0,0,1
Q9BVS4,0,0,1,1,1,0,1
Q9BVT8,0,0,1,0,0,0,0
Q9BVV7,0,0,0,0,0,0,1
Q9BVX2,0,0,1,0,0,0,0
Q9BW19,0,0,0,1,1,1,1
Q9BW27,0,0,0,0,1,1,1
Q9BW60,0,0,0,0,0,0,1
Q9BW66,0,0,0,0,0,0,1
Q9BW85,0,0,0,0,0,1,0
Q9BW91,0,0,1,0,0,0,0
Q9BW92,0,0,0,0,0,1,1
Q9BWD1,0,0,1,1,1,0,1
Q9BWE0,0,0,0,0,1,0,1
Q9BWF3,0,0,1,1,1,1,1
Q9BWG4,0,0,0,0,0,0,1
Q9BWG6,0,0,0,0,0,0,1
Q9BWJ5,0,0,1,0,0,0,0
Q9BWM7,0,0,0,0,0,0,1
Q9BWS9,0,0,1,0,0,1,1
Q9BWU0,0,0,0,0,0,1,0
Q9BWU1,0,0,0,0,0,1,0
Q9BWW4,0,0,0,0,0,0,1
Q9BX10,0,0,1,0,0,0,1
Q9BX40,1,0,0,0,0,0,1
Q9BX40-3,0,1,0,0,0,0,0
Q9BX66-12,0,0,1,0,0,0,0
Q9BX67,0,1,1,0,0,0,0
Q9BX73,0,0,1,0,0,0,0
Q9BX74,0,0,1,0,0,0,0
Q9BX95,0,0,1,0,0,0,0
Q9BXB1,0,0,1,0,0,0,0
Q9BXB4,0,0,1,1,1,1,0
Q9BXB5,0,0,1,1,1,0,0
Q9BXF6,0,0,1,0,0,0,1
Q9BXI6,0,0,0,1,1,0,0
Q9BXI6-2,0,0,1,0,0,0,0
Q9BXI9,0,0,0,0,0,0,1
Q9BXJ1,0,0,1,0,0,0,0
Q9BXJ9,1,1,1,1,1,1,1
Q9BXK1,0,0,0,0,0,1,0
Q9BXP2,0,0,1,0,0,0,0
Q9BXP5,1,1,1,0,0,1,1
Q9BXR0,0,0,0,0,0,0,1
Q9BXS0,0,0,1,0,0,0,0
Q9BXS4,1,0,1,0,0,0,1
Q9BXS5,0,0,0,1,1,1,1
Q9BXS5-2,0,0,1,0,0,0,0
Q9BXS6,0,0,0,0,0,1,1
Q9BXW7,0,0,0,0,0,1,1
Q9BXW9,0,1,0,0,0,1,0
Q9BXX0,0,0,1,1,1,0,0
Q9BY07,0,0,0,0,0,0,1
Q9BY11,0,0,1,0,0,0,0
Q9BY32,0,1,1,1,1,1,1
Q9BY41,0,0,0,0,0,1,0
Q9BY42,0,0,0,0,0,1,0
Q9BY44,1,1,1,0,0,1,1
Q9BY67,0,0,0,1,1,0,0
Q9BY67-3,1,1,1,0,0,0,0
Q9BY77,0,0,0,0,0,1,1
Q9BY89,0,1,1,1,1,0,1
Q9BYB4,0,0,0,0,0,1,0
Q9BYC9,0,0,0,0,0,0,1
Q9BYD1,0,0,0,0,0,0,1
Q9BYD2,0,0,0,0,0,0,1
Q9BYD3,0,0,0,0,0,0,1
Q9BYD6,0,0,0,0,0,0,1
Q9BYE4,0,1,1,0,0,1,0
Q9BYG3,1,1,1,0,0,0,1
Q9BYG5,0,0,1,1,1,0,0
Q9BYI3,0,0,1,0,0,0,1
Q9BYJ9,0,0,1,1,1,1,1
Q9BYK8,0,0,0,0,0,0,1
Q9BYN8,0,0,0,0,0,0,1
Q9BYV8,0,0,1,0,0,0,0
Q9BYV9,0,0,1,0,0,0,0
Q9BZ29-4,0,0,1,0,0,0,0
Q9BZ67,0,0,1,0,0,0,0
Q9BZ76,0,0,1,0,0,0,0
Q9BZD4,0,0,1,0,0,0,1
Q9BZE1,0,0,0,0,0,0,1
Q9BZE2,0,0,1,0,0,1,0
Q9BZE4,1,1,1,0,0,1,1
Q9BZE9,0,0,0,0,0,1,0
Q9BZE9-2,0,0,1,0,0,0,0
Q9BZF1,0,0,1,0,0,1,0
Q9BZF3,0,0,0,0,0,1,0
Q9BZF3-5,0,0,1,0,0,0,0
Q9BZF9,0,0,0,1,1,0,0
Q9BZG1,0,0,1,1,1,0,1
Q9BZG8,0,0,1,0,0,1,0
Q9BZH6,0,0,0,1,1,0,0
Q9BZI7,1,1,1,0,0,0,1
Q9BZJ0,0,0,0,0,0,1,1
Q9BZK3,0,0,1,0,0,0,0
Q9BZL1,0,1,1,0,0,0,0
Q9BZL6,0,0,0,0,0,1,0
Q9BZM1,0,0,1,0,0,0,0
Q9BZQ6,0,0,1,0,0,0,1
Q9BZQ8,0,0,1,1,1,0,0
Q9BZR9,0,0,0,0,0,0,1
Q9BZX2,0,0,1,0,0,1,1
Q9BZZ5,1,1,0,0,0,0,1
Q9C004,0,0,1,0,0,0,0
Q9C005,0,0,0,0,0,0,1
Q9C026-4,0,0,1,0,0,0,0
Q9C037,0,0,1,0,0,0,1
Q9C075,0,0,0,0,0,1,0
Q9C086,0,0,0,0,0,0,1
Q9C0B0,0,0,1,1,1,0,1
Q9C0B5,1,1,1,1,1,0,1
Q9C0B7,0,0,0,0,0,1,0
Q9C0B9,0,0,0,0,0,1,1
Q9C0C2,0,1,1,1,1,0,1
Q9C0C9,0,1,1,1,1,1,1
Q9C0D3,0,0,0,0,0,1,1
Q9C0D5,0,0,1,1,1,0,0
Q9C0E8,0,0,1,0,0,0,0
Q9C0F1-2,0,0,1,0,0,0,0
Q9C0H2-4,0,1,1,0,0,0,0
Q9C0H5-2,0,0,1,0,0,0,0
Q9C0J8,0,1,0,0,0,0,1
Q9GZL7,0,0,0,0,0,0,1
Q9GZN8,0,0,0,0,0,0,1
Q9GZP0,0,0,0,0,0,0,1
Q9GZP4,0,1,1,0,0,1,0
Q9GZP9,0,0,1,0,0,0,0
Q9GZR2,1,1,0,0,0,0,1
Q9GZR5,0,0,1,0,0,0,0
Q9GZR7,1,1,0,0,0,1,1
Q9GZS1,0,0,0,0,0,0,1
Q9GZS3,0,0,1,0,0,0,1
Q9GZT3,1,0,0,0,0,0,0
Q9GZT8,0,0,0,0,0,1,0
Q9GZT9,0,0,1,0,1,1,0
Q9GZX9,0,0,1,0,0,0,0
Q9GZZ1,0,1,1,0,0,0,0
Q9GZZ8,0,0,0,0,0,1,0
Q9GZZ9,0,0,1,0,0,1,1
Q9H000,0,0,1,0,0,1,1
Q9H061,0,0,0,0,0,0,1
Q9H074,1,1,1,1,1,1,1
Q9H078,0,0,0,0,0,1,1
Q9H089,0,1,1,0,0,1,1
Q9H098-2,0,0,1,0,0,0,0
Q9H0A0,1,1,0,1,1,1,1
Q9H0B6,0,0,1,1,1,0,0
Q9H0C3,0,0,0,0,0,0,1
Q9H0C8,0,0,0,0,0,1,1
Q9H0D6,1,1,0,1,1,1,1
Q9H0E2,0,0,1,1,1,1,1
Q9H0G5,0,1,0,0,0,0,0
Q9H0H5,0,1,1,1,1,0,1
Q9H0J9,0,0,0,0,0,0,1
Q9H0K1,0,0,0,0,0,1,1
Q9H0L4,0,0,1,0,0,1,1
Q9H0M0,0,0,1,0,0,0,0
Q9H0M4,0,0,0,0,0,0,1
Q9H0R3,0,0,1,0,0,0,0
Q9H0R8-2,0,1,0,0,0,0,0
Q9H0S4,0,1,0,0,0,1,1
Q9H0U3,0,0,1,0,1,1,1
Q9H0U4,0,0,1,0,0,1,0
Q9H0U6,0,0,0,0,0,0,1
Q9H0U9,0,0,0,0,0,0,1
Q9H0V9,0,0,0,0,0,1,0
Q9H0V9-2,0,0,1,0,0,0,0
Q9H0W5,0,0,1,1,1,0,0
Q9H0W8,0,0,1,0,0,0,0
Q9H0W9,0,0,0,0,0,1,0
Q9H0X4,0,0,1,0,0,0,0
Q9H0Z9,0,0,0,0,0,0,1
Q9H116,0,0,0,0,0,0,1
Q9H147,0,0,0,0,0,0,1
Q9H173,0,0,1,0,0,0,0
Q9H1A3,0,0,1,0,0,0,0
Q9H1A4,0,0,0,1,1,0,1
Q9H1C7,1,1,1,1,1,0,0
Q9H1E1,0,0,0,0,0,1,0
Q9H1E3,1,1,1,0,0,0,0
Q9H1I8,0,0,0,0,0,0,1
Q9H1J7,0,0,1,0,0,0,0
Q9H1K0,0,0,1,1,1,0,0
Q9H1U4,0,0,1,0,0,0,0
Q9H1X3,0,0,1,0,0,0,0
Q9H1Z4,0,0,0,0,0,0,1
Q9H223,1,1,1,1,1,1,0
Q9H246,0,1,1,0,0,0,0
Q9H267,0,0,0,0,0,1,0
Q9H269,0,0,1,1,1,1,1
Q9H270,0,0,1,0,1,0,0
Q9H299,0,0,0,0,0,0,1
Q9H2C2,0,0,1,0,0,0,0
Q9H2D6,0,0,1,1,1,0,1
Q9H2E6-2,0,1,1,0,0,0,0
Q9H2F9,0,0,0,0,0,1,0
Q9H2G2,1,1,1,1,1,1,1
Q9H2G4,0,0,0,0,0,0,1
Q9H2H8-2,0,0,1,0,0,0,0
Q9H2H9,1,1,1,0,0,0,1
Q9H2J4,0,0,1,0,0,0,1
Q9H2J7,1,1,1,0,0,0,0
Q9H2K8,0,0,1,0,0,0,0
Q9H2M9,0,0,1,1,1,1,1
Q9H2P0,0,0,0,0,1,1,1
Q9H2U1,0,1,1,1,1,1,1
Q9H2V7,0,0,1,0,0,0,0
Q9H2W6,0,0,0,0,0,0,1
Q9H300,0,0,0,0,0,0,1
Q9H305,1,1,1,0,0,0,0
Q9H307,1,1,0,0,0,0,1
Q9H329,0,0,1,0,0,0,1
Q9H334,0,0,0,0,0,1,0
Q9H336,0,0,0,0,1,0,0
Q9H3C7,0,0,1,0,0,0,0
Q9H3D4,0,0,0,0,0,0,1
Q9H3F6,0,0,0,0,0,1,1
Q9H3G5,0,0,1,0,0,1,0
Q9H3H1,0,0,0,0,0,0,1
Q9H3H5,0,0,1,0,0,0,0
Q9H3K2,0,0,1,0,0,0,1
Q9H3K6,0,0,1,0,0,0,0
Q9H3L0,0,0,0,0,0,1,0
Q9H3M7,0,0,0,0,0,0,1
Q9H3N1,1,1,1,0,0,1,1
Q9H3P7,1,1,1,1,1,1,1
Q9H3Q1,0,0,1,0,0,1,0
Q9H3S7,1,1,1,1,1,1,0
Q9H3U1,0,0,1,1,1,1,1
Q9H3Z4,1,1,1,1,1,0,0
Q9H425,0,0,1,0,0,0,0
Q9H426-2,0,0,1,0,0,0,0
Q9H444,0,0,1,1,1,1,0
Q9H461,0,0,1,0,0,0,0
Q9H488,0,0,1,0,0,0,0
Q9H490,0,0,1,0,0,0,0
Q9H497,0,0,1,0,0,0,0
Q9H4A3,0,0,0,1,1,1,1
Q9H4A3-6,1,1,1,0,0,0,0
Q9H4A4,0,0,0,0,0,1,1
Q9H4B6,0,0,1,0,0,0,1
Q9H4F8-2,0,0,1,0,0,0,0
Q9H4G0,0,0,1,0,0,0,0
Q9H4H8,0,0,1,0,0,0,1
Q9H4I3,0,0,0,0,0,1,1
Q9H4K7,0,0,0,0,0,0,1
Q9H4L4,0,0,0,1,1,0,0
Q9H4L5,0,0,0,1,1,0,1
Q9H4L7,0,0,0,0,0,1,0
Q9H4M9,1,1,1,1,1,0,1
Q9H4P4,0,0,0,0,0,0,1
Q9H4Z2,0,0,0,0,0,0,1
Q9H501,0,0,0,0,0,0,1
Q9H583,0,0,0,0,0,1,1
Q9H5H4,0,0,0,0,0,1,1
Q9H5K3,0,0,1,0,0,0,0
Q9H5Q4,0,0,0,0,0,0,1
Q9H5U6,0,0,0,0,0,0,1
Q9H5V9,0,0,1,0,0,1,0
Q9H694,0,0,0,0,1,0,1
Q9H6A9,0,0,1,0,0,0,0
Q9H6D7,0,0,1,0,0,0,0
Q9H6E4,0,1,1,0,0,0,0
Q9H6F5,1,1,0,0,0,0,1
Q9H6H4,0,0,1,0,0,0,0
Q9H6K1,0,0,1,0,0,0,0
Q9H6Q4,0,0,0,0,0,1,0
Q9H6R0,0,0,0,0,0,0,1
Q9H6R4,0,0,0,0,0,1,1
Q9H6R7,0,0,0,1,1,1,1
Q9H6S0,1,1,1,1,1,0,1
Q9H6S3,0,0,0,1,1,0,1
Q9H6T0,0,0,0,0,0,1,1
Q9H6T3,0,0,1,0,0,1,1
Q9H6U6,0,0,0,0,0,1,0
Q9H6U6-8,0,0,1,0,0,0,0
Q9H6U8-3,0,0,1,0,0,0,0
Q9H6W3,0,0,0,0,0,0,1
Q9H6X2,1,1,1,0,0,0,1
Q9H6Y2,0,0,0,0,0,0,1
Q9H6Z4,0,0,0,1,1,0,0
Q9H706,0,0,1,0,0,0,0
Q9H765,0,0,0,0,0,0,1
Q9H773,0,0,1,1,1,0,1
Q9H788,0,0,1,0,0,0,0
Q9H792,0,0,1,1,1,0,0
Q9H7B2,1,1,0,1,1,1,1
Q9H7C9,0,0,1,0,0,0,0
Q9H7D0,0,0,1,0,0,0,0
Q9H7D7,0,0,1,1,1,0,1
Q9H7E2,0,0,0,0,0,0,1
Q9H7E2-3,0,0,1,0,0,0,0
Q9H7E9,0,0,0,1,1,1,1
Q9H7E9-2,0,1,1,0,0,0,0
Q9H7F0,0,1,1,0,0,0,0
Q9H7H0,0,0,0,0,0,0,1
Q9H7N4,0,1,0,0,0,0,0
Q9H7P9,0,0,1,0,0,0,0
Q9H7S9,0,0,1,0,0,0,0
Q9H7Z7,0,0,0,0,0,0,1
Q9H813-2,0,0,1,0,0,0,0
Q9H814,0,0,0,0,0,0,1
Q9H819,0,0,1,0,0,0,0
Q9H832,0,0,1,0,0,1,0
Q9H845,0,0,0,0,0,1,1
Q9H857,0,0,0,0,0,1,1
Q9H8G2,0,0,0,0,0,0,1
Q9H8H0,0,0,0,0,0,0,1
Q9H8H2,0,1,0,0,0,0,1
Q9H8H3,0,0,0,0,0,1,1
Q9H8K7,0,0,0,1,1,0,0
Q9H8L6,0,0,0,0,0,0,1
Q9H8M2,0,0,0,0,0,0,1
Q9H8M5,0,0,1,0,0,0,0
Q9H8M7,0,0,1,0,0,1,0
Q9H8V3,0,0,0,0,0,1,1
Q9H8W4,0,0,1,0,0,0,0
Q9H8X2,0,0,0,0,0,0,1
Q9H8Y5,0,0,0,0,0,1,1
Q9H900,0,0,0,0,0,1,0
Q9H910,1,1,1,1,1,1,1
Q9H936,0,0,0,0,0,1,1
Q9H939,0,0,1,0,0,0,0
Q9H944,0,0,0,0,0,0,1
Q9H967,0,0,0,0,0,0,1
Q9H974,0,0,0,0,0,1,0
Q9H977,0,0,1,0,0,0,0
Q9H993,0,0,0,0,0,1,0
Q9H9A6,0,1,0,0,0,1,1
Q9H9B4,0,0,0,1,1,1,1
Q9H9C1,0,0,1,0,0,0,0
Q9H9G7,0,0,0,0,0,0,1
Q9H9H4,1,0,1,1,1,0,0
Q9H9J2,0,0,0,0,0,0,1
Q9H9J4,0,0,0,0,0,0,1
Q9H9K5,0,0,1,0,0,0,0
Q9H9L3,1,1,0,0,0,0,1
Q9H9P8,0,0,0,0,0,1,0
Q9H9Q2,0,0,0,1,1,0,0
Q9H9S3,0,0,1,0,0,0,0
Q9H9T3,0,1,0,0,0,0,1
Q9H9Y2,0,0,0,0,0,0,1
Q9H9Y6,0,0,0,0,0,0,1
Q9HA38,0,0,0,0,0,0,1
Q9HA47,0,0,0,0,0,1,0
Q9HA64,0,0,0,0,0,1,1
Q9HAD4,0,0,1,0,0,1,0
Q9HAH7,0,0,0,0,0,1,0
Q9HAT2,0,0,1,0,0,0,0
Q9HAU0,0,0,0,1,1,0,0
Q9HAU0-6,0,1,1,0,0,0,0
Q9HAU4,0,0,0,0,0,1,1
Q9HAU5,0,0,0,0,0,0,1
Q9HAV0,1,1,1,0,0,0,1
Q9HAV4,0,0,0,1,1,1,1
Q9HAV7,0,0,0,0,0,0,1
Q9HAW4,0,0,1,0,0,0,1
Q9HB07,0,0,1,0,0,1,1
Q9HB09,0,0,1,0,0,0,0
Q9HB21,0,0,1,0,0,0,0
Q9HB40,0,0,1,0,0,0,0
Q9HB58,0,0,0,0,0,0,1
Q9HB71,1,1,1,1,1,1,1
Q9HB90,0,0,1,1,1,0,0
Q9HBD1,0,0,0,0,0,1,1
Q9HBE1,0,0,0,0,0,0,1
Q9HBH0,0,0,0,0,0,0,1
Q9HBH5,0,0,0,0,0,0,1
Q9HBK9,0,0,1,1,1,1,0
Q9HBL0,0,0,0,0,0,0,1
Q9HBM0,0,0,1,0,0,0,0
Q9HBM1,0,0,1,0,0,0,0
Q9HBM6,0,0,0,0,0,1,0
Q9HBR0,0,0,1,0,0,0,0
Q9HC07,0,0,0,0,0,0,1
Q9HC21,0,0,0,0,0,0,1
Q9HC35,0,0,1,1,1,1,1
Q9HC36,1,1,0,0,0,1,1
Q9HC38,0,1,1,1,1,1,1
Q9HC52,0,1,0,0,0,1,1
Q9HC56,0,0,1,0,0,0,0
Q9HC77,0,0,1,1,1,0,0
Q9HC84,0,0,0,0,0,1,0
Q9HCB6,0,0,1,0,0,0,0
Q9HCC0,0,0,0,1,1,1,0
Q9HCD5,0,1,0,0,0,0,1
Q9HCD6,0,0,0,0,0,0,1
Q9HCD6-2,0,1,1,0,0,0,0
Q9HCE1,0,0,0,1,1,1,1
Q9HCE7,0,0,1,0,0,0,0
Q9HCG8,0,1,0,0,0,0,0
Q9HCH0,0,0,1,0,0,0,0
Q9HCH3,0,0,1,0,0,0,1
Q9HCJ0,0,0,0,0,0,0,1
Q9HCK4-3,0,0,1,0,0,0,0
Q9HCK5,0,0,0,0,0,0,1
Q9HCM4,1,1,1,1,1,0,1
Q9HCM4-2,0,0,1,0,0,0,0
Q9HCM7,0,0,0,0,0,1,0
Q9HCN8,0,0,1,0,0,0,0
Q9HCS7,0,0,0,0,0,0,1
Q9HCU4,0,0,1,0,0,0,0
Q9HCU5,0,0,1,0,0,1,1
Q9HCY8,0,0,0,0,0,1,0
Q9HD15,0,0,1,0,0,0,0
Q9HD20,0,0,1,1,1,1,0
Q9HD26,1,1,1,1,1,1,0
Q9HD33,0,0,0,0,0,0,1
Q9HD42,1,0,1,0,0,1,0
Q9HD45,0,1,1,0,0,1,1
Q9HD67,1,1,1,1,1,0,1
Q9HDC5,0,0,1,0,0,0,1
Q9HDC9,0,0,1,0,0,0,1
Q9NNW5,0,1,1,0,1,1,1
Q9NNX1,0,0,1,0,0,0,1
Q9NP50,0,0,0,0,0,0,1
Q9NP61,1,0,1,1,1,1,0
Q9NP64,0,0,1,0,0,0,1
Q9NP70,0,0,1,0,0,0,0
Q9NP72,0,1,1,0,1,0,1
Q9NP73,0,0,1,0,0,0,0
Q9NP79,1,1,1,1,1,1,1
Q9NP90,0,1,0,0,0,0,0
Q9NP92,0,0,0,0,0,0,1
Q9NPA0,0,1,1,0,0,0,1
Q9NPA3,0,0,0,0,0,0,1
Q9NPC8,0,0,0,0,0,0,1
Q9NPD3,0,0,0,0,0,0,1
Q9NPE2,0,0,0,0,0,0,1
Q9NPF0,0,0,1,0,0,0,0
Q9NPF4,0,0,0,0,0,1,0
Q9NPF5,0,0,0,0,0,0,1
Q9NPG1,0,0,1,0,0,0,0
Q9NPH2,1,0,1,1,1,1,0
Q9NPL8,0,0,0,0,0,0,1
Q9NPP4,0,0,0,0,0,0,1
Q9NPQ8,0,0,0,0,0,1,0
Q9NPQ8-3,0,0,1,0,0,0,0
Q9NQ29,1,1,0,0,1,0,1
Q9NQ34,0,0,1,0,0,0,0
Q9NQ38,0,0,0,0,0,1,0
Q9NQ39,0,0,1,0,0,0,0
Q9NQ48,0,0,0,0,0,1,0
Q9NQ50,0,1,0,0,0,0,1
Q9NQ55,0,0,0,1,1,0,1
Q9NQ55-3,1,1,1,0,0,0,0
Q9NQ66,0,0,1,0,0,0,0
Q9NQ84,0,0,0,1,1,0,0
Q9NQ84-2,0,0,1,0,0,0,0
Q9NQ88,0,0,0,1,1,1,0
Q9NQ92,0,0,1,0,0,0,0
Q9NQA3,0,0,1,1,1,0,0
Q9NQC3,0,0,1,1,1,1,1
Q9NQC7,0,0,1,1,1,0,0
Q9NQE9,0,0,1,0,0,0,0
Q9NQG5,0,0,0,0,0,1,0
Q9NQH7,0,0,0,0,0,0,1
Q9NQL2,0,0,0,0,0,1,0
Q9NQP4,0,0,1,0,0,0,0
Q9NQR4,0,0,0,0,0,1,1
Q9NQS1,0,0,1,0,0,0,1
Q9NQT4,0,0,0,0,0,0,1
Q9NQT5,0,1,0,0,0,0,1
Q9NQW6,1,0,1,1,1,0,0
Q9NQW7-3,0,0,1,0,0,0,0
Q9NQX3,0,0,0,1,1,1,0
Q9NQX3-2,0,0,1,0,0,0,0
Q9NQX4,0,0,0,0,0,0,1
Q9NQX7,0,0,1,0,0,0,0
Q9NQZ2,0,1,0,0,0,0,1
Q9NQZ5,0,0,0,0,0,1,0
Q9NR09,0,0,1,1,1,0,0
Q9NR12,0,0,1,1,1,1,1
Q9NR28,0,0,0,0,0,0,1
Q9NR30,1,1,1,1,1,1,1
Q9NR31,0,0,0,0,0,1,1
Q9NR46,0,0,1,0,0,1,0
Q9NR46-2,1,1,0,0,0,0,0
Q9NR50,0,0,1,0,0,1,1
Q9NR56,0,0,0,0,0,0,1
Q9NRA2,0,0,1,0,0,0,0
Q9NRA8,0,0,0,0,0,1,1
Q9NRB3,0,0,1,0,0,0,0
Q9NRC8,0,0,0,0,0,0,1
Q9NRD5,0,0,1,0,0,0,0
Q9NRF2,0,0,1,0,0,0,0
Q9NRF8,0,0,0,0,0,1,1
Q9NRG1,0,0,0,0,0,1,0
Q9NRG9,0,0,1,0,0,1,0
Q9NRK6,0,1,0,0,0,1,0
Q9NRL2,0,1,0,0,0,0,1
Q9NRL3,0,0,0,0,0,0,1
Q9NRM2,0,0,0,0,0,0,1
Q9NRN7,0,0,1,1,1,1,1
Q9NRP0,0,0,1,0,1,0,0
Q9NRR4,0,0,0,0,0,1,1
Q9NRR5,0,0,0,0,0,0,1
Q9NRV9,0,0,1,0,0,0,0
Q9NRW3,0,0,1,1,1,0,1
Q9NRW7,0,0,0,1,1,0,0
Q9NRX1,0,0,0,1,1,0,1
Q9NRX2,0,0,0,0,0,0,1
Q9NRX4,1,1,1,1,1,0,0
Q9NRY4,0,0,1,0,0,0,0
Q9NRY5,0,0,1,0,0,0,0
Q9NRY6,0,0,1,0,0,0,0
Q9NRZ9,0,0,0,0,0,1,1
Q9NS69,0,0,0,1,1,0,1
Q9NS86,0,0,1,1,1,1,0
Q9NS87,0,0,0,1,1,0,0
Q9NS93,0,0,1,0,0,0,0
Q9NSB2,0,0,0,0,0,1,0
Q9NSD9,0,1,0,0,0,1,1
Q9NSE4,0,0,0,0,0,1,1
Q9NSI2,0,0,0,0,0,0,1
Q9NSK0-3,0,0,1,0,0,0,0
Q9NSP4,0,0,0,1,1,0,0
Q9NSV4,0,1,1,1,1,1,0
Q9NSY1,1,0,1,1,1,0,1
Q9NT22,0,0,1,0,0,0,0
Q9NT62,0,0,1,1,1,1,1
Q9NTG7,0,0,0,0,0,0,1
Q9NTI5,0,1,0,0,0,0,0
Q9NTJ3,1,1,1,1,1,1,1
Q9NTJ4,0,0,0,0,0,0,1
Q9NTJ5,0,0,1,0,0,1,0
Q9NTK5,1,1,1,1,1,1,1
Q9NTX5,0,0,1,0,0,1,0
Q9NTZ6,0,0,0,0,0,1,1
Q9NU22,0,0,0,1,1,0,0
Q9NU53,0,0,1,0,0,0,0
Q9NUD5,0,0,0,0,0,0,1
Q9NUE0,0,0,1,0,0,0,0
Q9NUI1,0,0,0,0,0,0,1
